Tomo_081_slice_201.png,Tomo_081_slice_201.npy
Tomo_467_slice_035.png,Tomo_467_slice_035.npy
Tomo_396_slice_284.png,Tomo_396_slice_284.npy
Tomo_108_slice_062.png,Tomo_108_slice_062.npy
Tomo_390_slice_142.png,Tomo_390_slice_142.npy
Tomo_383_slice_250.png,Tomo_383_slice_250.npy
Tomo_054_slice_091.png,Tomo_054_slice_091.npy
Tomo_018_slice_097.png,Tomo_018_slice_097.npy
Tomo_124_slice_154.png,Tomo_124_slice_154.npy
Tomo_383_slice_279.png,Tomo_383_slice_279.npy
Tomo_196_slice_047.png,Tomo_196_slice_047.npy
Tomo_412_slice_237.png,Tomo_412_slice_237.npy
Tomo_057_slice_253.png,Tomo_057_slice_253.npy
Tomo_267_slice_075.png,Tomo_267_slice_075.npy
Tomo_053_slice_246.png,Tomo_053_slice_246.npy
Tomo_188_slice_047.png,Tomo_188_slice_047.npy
Tomo_111_slice_120.png,Tomo_111_slice_120.npy
Tomo_412_slice_001.png,Tomo_412_slice_001.npy
Tomo_467_slice_014.png,Tomo_467_slice_014.npy
Tomo_429_slice_059.png,Tomo_429_slice_059.npy
Tomo_276_slice_038.png,Tomo_276_slice_038.npy
Tomo_425_slice_007.png,Tomo_425_slice_007.npy
Tomo_129_slice_007.png,Tomo_129_slice_007.npy
Tomo_271_slice_149.png,Tomo_271_slice_149.npy
Tomo_191_slice_045.png,Tomo_191_slice_045.npy
Tomo_310_slice_186.png,Tomo_310_slice_186.npy
Tomo_154_slice_028.png,Tomo_154_slice_028.npy
Tomo_235_slice_216.png,Tomo_235_slice_216.npy
Tomo_359_slice_205.png,Tomo_359_slice_205.npy
Tomo_466_slice_211.png,Tomo_466_slice_211.npy
Tomo_441_slice_124.png,Tomo_441_slice_124.npy
Tomo_073_slice_025.png,Tomo_073_slice_025.npy
Tomo_238_slice_226.png,Tomo_238_slice_226.npy
Tomo_057_slice_033.png,Tomo_057_slice_033.npy
Tomo_441_slice_036.png,Tomo_441_slice_036.npy
Tomo_293_slice_106.png,Tomo_293_slice_106.npy
Tomo_443_slice_061.png,Tomo_443_slice_061.npy
Tomo_393_slice_106.png,Tomo_393_slice_106.npy
Tomo_268_slice_004.png,Tomo_268_slice_004.npy
Tomo_025_slice_135.png,Tomo_025_slice_135.npy
Tomo_466_slice_039.png,Tomo_466_slice_039.npy
Tomo_380_slice_275.png,Tomo_380_slice_275.npy
Tomo_110_slice_231.png,Tomo_110_slice_231.npy
Tomo_414_slice_152.png,Tomo_414_slice_152.npy
Tomo_166_slice_001.png,Tomo_166_slice_001.npy
Tomo_395_slice_209.png,Tomo_395_slice_209.npy
Tomo_411_slice_082.png,Tomo_411_slice_082.npy
Tomo_102_slice_158.png,Tomo_102_slice_158.npy
Tomo_388_slice_020.png,Tomo_388_slice_020.npy
Tomo_444_slice_139.png,Tomo_444_slice_139.npy
Tomo_090_slice_113.png,Tomo_090_slice_113.npy
Tomo_310_slice_252.png,Tomo_310_slice_252.npy
Tomo_411_slice_227.png,Tomo_411_slice_227.npy
Tomo_417_slice_233.png,Tomo_417_slice_233.npy
Tomo_182_slice_058.png,Tomo_182_slice_058.npy
Tomo_267_slice_107.png,Tomo_267_slice_107.npy
Tomo_346_slice_283.png,Tomo_346_slice_283.npy
Tomo_267_slice_057.png,Tomo_267_slice_057.npy
Tomo_293_slice_134.png,Tomo_293_slice_134.npy
Tomo_405_slice_231.png,Tomo_405_slice_231.npy
Tomo_290_slice_083.png,Tomo_290_slice_083.npy
Tomo_032_slice_193.png,Tomo_032_slice_193.npy
Tomo_129_slice_174.png,Tomo_129_slice_174.npy
Tomo_465_slice_032.png,Tomo_465_slice_032.npy
Tomo_188_slice_076.png,Tomo_188_slice_076.npy
Tomo_019_slice_059.png,Tomo_019_slice_059.npy
Tomo_183_slice_293.png,Tomo_183_slice_293.npy
Tomo_406_slice_181.png,Tomo_406_slice_181.npy
Tomo_073_slice_220.png,Tomo_073_slice_220.npy
Tomo_196_slice_243.png,Tomo_196_slice_243.npy
Tomo_361_slice_039.png,Tomo_361_slice_039.npy
Tomo_348_slice_169.png,Tomo_348_slice_169.npy
Tomo_188_slice_033.png,Tomo_188_slice_033.npy
Tomo_026_slice_068.png,Tomo_026_slice_068.npy
Tomo_325_slice_220.png,Tomo_325_slice_220.npy
Tomo_050_slice_081.png,Tomo_050_slice_081.npy
Tomo_071_slice_145.png,Tomo_071_slice_145.npy
Tomo_242_slice_167.png,Tomo_242_slice_167.npy
Tomo_200_slice_218.png,Tomo_200_slice_218.npy
Tomo_117_slice_173.png,Tomo_117_slice_173.npy
Tomo_048_slice_155.png,Tomo_048_slice_155.npy
Tomo_463_slice_270.png,Tomo_463_slice_270.npy
Tomo_184_slice_090.png,Tomo_184_slice_090.npy
Tomo_221_slice_233.png,Tomo_221_slice_233.npy
Tomo_407_slice_172.png,Tomo_407_slice_172.npy
Tomo_406_slice_200.png,Tomo_406_slice_200.npy
Tomo_080_slice_120.png,Tomo_080_slice_120.npy
Tomo_052_slice_150.png,Tomo_052_slice_150.npy
Tomo_452_slice_121.png,Tomo_452_slice_121.npy
Tomo_066_slice_052.png,Tomo_066_slice_052.npy
Tomo_294_slice_169.png,Tomo_294_slice_169.npy
Tomo_330_slice_163.png,Tomo_330_slice_163.npy
Tomo_184_slice_049.png,Tomo_184_slice_049.npy
Tomo_428_slice_091.png,Tomo_428_slice_091.npy
Tomo_372_slice_112.png,Tomo_372_slice_112.npy
Tomo_184_slice_070.png,Tomo_184_slice_070.npy
Tomo_292_slice_232.png,Tomo_292_slice_232.npy
Tomo_363_slice_172.png,Tomo_363_slice_172.npy
Tomo_067_slice_007.png,Tomo_067_slice_007.npy
Tomo_394_slice_066.png,Tomo_394_slice_066.npy
Tomo_025_slice_132.png,Tomo_025_slice_132.npy
Tomo_183_slice_130.png,Tomo_183_slice_130.npy
Tomo_370_slice_062.png,Tomo_370_slice_062.npy
Tomo_478_slice_187.png,Tomo_478_slice_187.npy
Tomo_077_slice_100.png,Tomo_077_slice_100.npy
Tomo_417_slice_042.png,Tomo_417_slice_042.npy
Tomo_369_slice_178.png,Tomo_369_slice_178.npy
Tomo_226_slice_211.png,Tomo_226_slice_211.npy
Tomo_190_slice_084.png,Tomo_190_slice_084.npy
Tomo_384_slice_099.png,Tomo_384_slice_099.npy
Tomo_084_slice_161.png,Tomo_084_slice_161.npy
Tomo_466_slice_236.png,Tomo_466_slice_236.npy
Tomo_221_slice_007.png,Tomo_221_slice_007.npy
Tomo_291_slice_172.png,Tomo_291_slice_172.npy
Tomo_124_slice_119.png,Tomo_124_slice_119.npy
Tomo_129_slice_077.png,Tomo_129_slice_077.npy
Tomo_459_slice_019.png,Tomo_459_slice_019.npy
Tomo_466_slice_243.png,Tomo_466_slice_243.npy
Tomo_388_slice_015.png,Tomo_388_slice_015.npy
Tomo_390_slice_056.png,Tomo_390_slice_056.npy
Tomo_226_slice_223.png,Tomo_226_slice_223.npy
Tomo_330_slice_082.png,Tomo_330_slice_082.npy
Tomo_063_slice_068.png,Tomo_063_slice_068.npy
Tomo_084_slice_056.png,Tomo_084_slice_056.npy
Tomo_106_slice_005.png,Tomo_106_slice_005.npy
Tomo_142_slice_075.png,Tomo_142_slice_075.npy
Tomo_074_slice_129.png,Tomo_074_slice_129.npy
Tomo_489_slice_180.png,Tomo_489_slice_180.npy
Tomo_048_slice_124.png,Tomo_048_slice_124.npy
Tomo_235_slice_137.png,Tomo_235_slice_137.npy
Tomo_355_slice_103.png,Tomo_355_slice_103.npy
Tomo_444_slice_257.png,Tomo_444_slice_257.npy
Tomo_058_slice_108.png,Tomo_058_slice_108.npy
Tomo_246_slice_074.png,Tomo_246_slice_074.npy
Tomo_396_slice_217.png,Tomo_396_slice_217.npy
Tomo_451_slice_146.png,Tomo_451_slice_146.npy
Tomo_101_slice_156.png,Tomo_101_slice_156.npy
Tomo_101_slice_045.png,Tomo_101_slice_045.npy
Tomo_268_slice_051.png,Tomo_268_slice_051.npy
Tomo_397_slice_067.png,Tomo_397_slice_067.npy
Tomo_482_slice_174.png,Tomo_482_slice_174.npy
Tomo_425_slice_254.png,Tomo_425_slice_254.npy
Tomo_465_slice_188.png,Tomo_465_slice_188.npy
Tomo_271_slice_204.png,Tomo_271_slice_204.npy
Tomo_078_slice_102.png,Tomo_078_slice_102.npy
Tomo_196_slice_045.png,Tomo_196_slice_045.npy
Tomo_105_slice_039.png,Tomo_105_slice_039.npy
Tomo_489_slice_145.png,Tomo_489_slice_145.npy
Tomo_048_slice_190.png,Tomo_048_slice_190.npy
Tomo_380_slice_043.png,Tomo_380_slice_043.npy
Tomo_110_slice_174.png,Tomo_110_slice_174.npy
Tomo_380_slice_087.png,Tomo_380_slice_087.npy
Tomo_390_slice_127.png,Tomo_390_slice_127.npy
Tomo_081_slice_257.png,Tomo_081_slice_257.npy
Tomo_460_slice_074.png,Tomo_460_slice_074.npy
Tomo_417_slice_041.png,Tomo_417_slice_041.npy
Tomo_397_slice_133.png,Tomo_397_slice_133.npy
Tomo_004_slice_067.png,Tomo_004_slice_067.npy
Tomo_028_slice_024.png,Tomo_028_slice_024.npy
Tomo_080_slice_027.png,Tomo_080_slice_027.npy
Tomo_260_slice_013.png,Tomo_260_slice_013.npy
Tomo_058_slice_201.png,Tomo_058_slice_201.npy
Tomo_405_slice_026.png,Tomo_405_slice_026.npy
Tomo_072_slice_050.png,Tomo_072_slice_050.npy
Tomo_478_slice_062.png,Tomo_478_slice_062.npy
Tomo_050_slice_113.png,Tomo_050_slice_113.npy
Tomo_410_slice_232.png,Tomo_410_slice_232.npy
Tomo_174_slice_014.png,Tomo_174_slice_014.npy
Tomo_166_slice_080.png,Tomo_166_slice_080.npy
Tomo_102_slice_183.png,Tomo_102_slice_183.npy
Tomo_330_slice_016.png,Tomo_330_slice_016.npy
Tomo_383_slice_004.png,Tomo_383_slice_004.npy
Tomo_185_slice_087.png,Tomo_185_slice_087.npy
Tomo_290_slice_011.png,Tomo_290_slice_011.npy
Tomo_237_slice_076.png,Tomo_237_slice_076.npy
Tomo_191_slice_080.png,Tomo_191_slice_080.npy
Tomo_343_slice_217.png,Tomo_343_slice_217.npy
Tomo_489_slice_123.png,Tomo_489_slice_123.npy
Tomo_291_slice_069.png,Tomo_291_slice_069.npy
Tomo_178_slice_064.png,Tomo_178_slice_064.npy
Tomo_124_slice_129.png,Tomo_124_slice_129.npy
Tomo_235_slice_015.png,Tomo_235_slice_015.npy
Tomo_361_slice_161.png,Tomo_361_slice_161.npy
Tomo_274_slice_153.png,Tomo_274_slice_153.npy
Tomo_077_slice_112.png,Tomo_077_slice_112.npy
Tomo_425_slice_058.png,Tomo_425_slice_058.npy
Tomo_368_slice_089.png,Tomo_368_slice_089.npy
Tomo_359_slice_064.png,Tomo_359_slice_064.npy
Tomo_071_slice_028.png,Tomo_071_slice_028.npy
Tomo_405_slice_227.png,Tomo_405_slice_227.npy
Tomo_077_slice_207.png,Tomo_077_slice_207.npy
Tomo_375_slice_003.png,Tomo_375_slice_003.npy
Tomo_004_slice_263.png,Tomo_004_slice_263.npy
Tomo_347_slice_112.png,Tomo_347_slice_112.npy
Tomo_119_slice_130.png,Tomo_119_slice_130.npy
Tomo_184_slice_185.png,Tomo_184_slice_185.npy
Tomo_452_slice_016.png,Tomo_452_slice_016.npy
Tomo_235_slice_190.png,Tomo_235_slice_190.npy
Tomo_474_slice_209.png,Tomo_474_slice_209.npy
Tomo_403_slice_163.png,Tomo_403_slice_163.npy
Tomo_367_slice_192.png,Tomo_367_slice_192.npy
Tomo_221_slice_083.png,Tomo_221_slice_083.npy
Tomo_271_slice_066.png,Tomo_271_slice_066.npy
Tomo_458_slice_132.png,Tomo_458_slice_132.npy
Tomo_182_slice_009.png,Tomo_182_slice_009.npy
Tomo_101_slice_135.png,Tomo_101_slice_135.npy
Tomo_330_slice_191.png,Tomo_330_slice_191.npy
Tomo_346_slice_100.png,Tomo_346_slice_100.npy
Tomo_384_slice_051.png,Tomo_384_slice_051.npy
Tomo_182_slice_113.png,Tomo_182_slice_113.npy
Tomo_446_slice_070.png,Tomo_446_slice_070.npy
Tomo_101_slice_060.png,Tomo_101_slice_060.npy
Tomo_015_slice_155.png,Tomo_015_slice_155.npy
Tomo_182_slice_225.png,Tomo_182_slice_225.npy
Tomo_220_slice_133.png,Tomo_220_slice_133.npy
Tomo_193_slice_131.png,Tomo_193_slice_131.npy
Tomo_182_slice_144.png,Tomo_182_slice_144.npy
Tomo_238_slice_043.png,Tomo_238_slice_043.npy
Tomo_292_slice_169.png,Tomo_292_slice_169.npy
Tomo_333_slice_196.png,Tomo_333_slice_196.npy
Tomo_367_slice_091.png,Tomo_367_slice_091.npy
Tomo_466_slice_188.png,Tomo_466_slice_188.npy
Tomo_235_slice_175.png,Tomo_235_slice_175.npy
Tomo_204_slice_092.png,Tomo_204_slice_092.npy
Tomo_383_slice_119.png,Tomo_383_slice_119.npy
Tomo_325_slice_003.png,Tomo_325_slice_003.npy
Tomo_246_slice_001.png,Tomo_246_slice_001.npy
Tomo_360_slice_035.png,Tomo_360_slice_035.npy
Tomo_463_slice_142.png,Tomo_463_slice_142.npy
Tomo_174_slice_177.png,Tomo_174_slice_177.npy
Tomo_090_slice_114.png,Tomo_090_slice_114.npy
Tomo_325_slice_218.png,Tomo_325_slice_218.npy
Tomo_162_slice_087.png,Tomo_162_slice_087.npy
Tomo_368_slice_102.png,Tomo_368_slice_102.npy
Tomo_050_slice_174.png,Tomo_050_slice_174.npy
Tomo_414_slice_136.png,Tomo_414_slice_136.npy
Tomo_192_slice_214.png,Tomo_192_slice_214.npy
Tomo_333_slice_176.png,Tomo_333_slice_176.npy
Tomo_347_slice_087.png,Tomo_347_slice_087.npy
Tomo_137_slice_192.png,Tomo_137_slice_192.npy
Tomo_052_slice_158.png,Tomo_052_slice_158.npy
Tomo_238_slice_077.png,Tomo_238_slice_077.npy
Tomo_417_slice_091.png,Tomo_417_slice_091.npy
Tomo_066_slice_063.png,Tomo_066_slice_063.npy
Tomo_417_slice_220.png,Tomo_417_slice_220.npy
Tomo_080_slice_092.png,Tomo_080_slice_092.npy
Tomo_191_slice_153.png,Tomo_191_slice_153.npy
Tomo_375_slice_260.png,Tomo_375_slice_260.npy
Tomo_456_slice_142.png,Tomo_456_slice_142.npy
Tomo_396_slice_181.png,Tomo_396_slice_181.npy
Tomo_360_slice_131.png,Tomo_360_slice_131.npy
Tomo_404_slice_001.png,Tomo_404_slice_001.npy
Tomo_394_slice_036.png,Tomo_394_slice_036.npy
Tomo_166_slice_073.png,Tomo_166_slice_073.npy
Tomo_330_slice_138.png,Tomo_330_slice_138.npy
Tomo_396_slice_251.png,Tomo_396_slice_251.npy
Tomo_180_slice_259.png,Tomo_180_slice_259.npy
Tomo_015_slice_209.png,Tomo_015_slice_209.npy
Tomo_289_slice_154.png,Tomo_289_slice_154.npy
Tomo_349_slice_023.png,Tomo_349_slice_023.npy
Tomo_290_slice_101.png,Tomo_290_slice_101.npy
Tomo_267_slice_138.png,Tomo_267_slice_138.npy
Tomo_177_slice_125.png,Tomo_177_slice_125.npy
Tomo_015_slice_028.png,Tomo_015_slice_028.npy
Tomo_489_slice_063.png,Tomo_489_slice_063.npy
Tomo_108_slice_218.png,Tomo_108_slice_218.npy
Tomo_470_slice_089.png,Tomo_470_slice_089.npy
